time,temperature_2m,relativehumidity_2m,precipitation,fetch_time,day,month,hour
2025-03-10 00:00:00,17.3,76,0.0,2025-04-09 10:48:12,10,3,0
2025-03-10 01:00:00,16.8,79,0.0,2025-04-09 10:48:12,10,3,1
2025-03-10 02:00:00,17.0,80,0.0,2025-04-09 10:48:12,10,3,2
2025-03-10 03:00:00,19.0,75,0.0,2025-04-09 10:48:12,10,3,3
2025-03-10 04:00:00,21.5,67,0.0,2025-04-09 10:48:12,10,3,4
2025-03-10 05:00:00,24.2,59,0.0,2025-04-09 10:48:12,10,3,5
2025-03-10 06:00:00,26.8,51,0.0,2025-04-09 10:48:12,10,3,6
2025-03-10 07:00:00,28.7,43,0.0,2025-04-09 10:48:12,10,3,7
2025-03-10 08:00:00,30.0,37,0.0,2025-04-09 10:48:12,10,3,8
2025-03-10 09:00:00,30.6,35,0.0,2025-04-09 10:48:12,10,3,9
2025-03-10 10:00:00,30.5,35,0.0,2025-04-09 10:48:12,10,3,10
2025-03-10 11:00:00,30.1,35,0.0,2025-04-09 10:48:12,10,3,11
2025-03-10 12:00:00,29.3,41,0.0,2025-04-09 10:48:12,10,3,12
2025-03-10 13:00:00,27.4,51,0.0,2025-04-09 10:48:12,10,3,13
2025-03-10 14:00:00,25.6,57,0.0,2025-04-09 10:48:12,10,3,14
2025-03-10 15:00:00,24.3,61,0.0,2025-04-09 10:48:12,10,3,15
2025-03-10 16:00:00,23.3,64,0.0,2025-04-09 10:48:12,10,3,16
2025-03-10 17:00:00,22.5,66,0.0,2025-04-09 10:48:12,10,3,17
2025-03-10 18:00:00,21.8,74,0.0,2025-04-09 10:48:12,10,3,18
2025-03-10 19:00:00,21.2,74,0.0,2025-04-09 10:48:12,10,3,19
2025-03-10 20:00:00,20.8,75,0.0,2025-04-09 10:48:12,10,3,20
2025-03-10 21:00:00,20.3,77,0.0,2025-04-09 10:48:12,10,3,21
2025-03-10 22:00:00,19.7,79,0.0,2025-04-09 10:48:12,10,3,22
2025-03-10 23:00:00,19.5,79,0.0,2025-04-09 10:48:12,10,3,23
2025-03-11 00:00:00,18.5,84,0.0,2025-04-09 10:48:12,11,3,0
2025-03-11 01:00:00,18.2,84,0.0,2025-04-09 10:48:12,11,3,1
2025-03-11 02:00:00,18.4,84,0.0,2025-04-09 10:48:12,11,3,2
2025-03-11 03:00:00,20.0,79,0.0,2025-04-09 10:48:12,11,3,3
2025-03-11 04:00:00,22.5,71,0.0,2025-04-09 10:48:12,11,3,4
2025-03-11 05:00:00,25.5,59,0.0,2025-04-09 10:48:12,11,3,5
2025-03-11 06:00:00,29.3,46,0.0,2025-04-09 10:48:12,11,3,6
2025-03-11 07:00:00,30.9,39,0.0,2025-04-09 10:48:12,11,3,7
2025-03-11 08:00:00,31.5,36,0.0,2025-04-09 10:48:12,11,3,8
2025-03-11 09:00:00,31.4,36,0.0,2025-04-09 10:48:12,11,3,9
2025-03-11 10:00:00,32.0,36,0.0,2025-04-09 10:48:12,11,3,10
2025-03-11 11:00:00,31.7,36,0.0,2025-04-09 10:48:12,11,3,11
2025-03-11 12:00:00,31.0,42,0.0,2025-04-09 10:48:12,11,3,12
2025-03-11 13:00:00,29.1,51,0.0,2025-04-09 10:48:12,11,3,13
2025-03-11 14:00:00,27.9,56,0.0,2025-04-09 10:48:12,11,3,14
2025-03-11 15:00:00,26.1,63,0.0,2025-04-09 10:48:12,11,3,15
2025-03-11 16:00:00,24.6,69,0.0,2025-04-09 10:48:12,11,3,16
2025-03-11 17:00:00,23.5,68,0.0,2025-04-09 10:48:12,11,3,17
2025-03-11 18:00:00,21.7,79,0.0,2025-04-09 10:48:12,11,3,18
2025-03-11 19:00:00,21.0,79,0.0,2025-04-09 10:48:12,11,3,19
2025-03-11 20:00:00,20.3,80,0.0,2025-04-09 10:48:12,11,3,20
2025-03-11 21:00:00,19.6,82,0.0,2025-04-09 10:48:12,11,3,21
2025-03-11 22:00:00,19.0,83,0.0,2025-04-09 10:48:12,11,3,22
2025-03-11 23:00:00,18.4,83,0.0,2025-04-09 10:48:12,11,3,23
2025-03-12 00:00:00,18.1,89,0.0,2025-04-09 10:48:12,12,3,0
2025-03-12 01:00:00,17.7,89,0.0,2025-04-09 10:48:12,12,3,1
2025-03-12 02:00:00,17.9,87,0.0,2025-04-09 10:48:12,12,3,2
2025-03-12 03:00:00,20.1,77,0.0,2025-04-09 10:48:12,12,3,3
2025-03-12 04:00:00,23.0,64,0.0,2025-04-09 10:48:12,12,3,4
2025-03-12 05:00:00,25.8,56,0.0,2025-04-09 10:48:12,12,3,5
2025-03-12 06:00:00,28.9,45,0.0,2025-04-09 10:48:12,12,3,6
2025-03-12 07:00:00,30.5,37,0.0,2025-04-09 10:48:12,12,3,7
2025-03-12 08:00:00,31.2,34,0.0,2025-04-09 10:48:12,12,3,8
2025-03-12 09:00:00,31.6,34,0.0,2025-04-09 10:48:12,12,3,9
2025-03-12 10:00:00,31.5,32,0.0,2025-04-09 10:48:12,12,3,10
2025-03-12 11:00:00,30.8,34,0.0,2025-04-09 10:48:12,12,3,11
2025-03-12 12:00:00,29.8,42,0.0,2025-04-09 10:48:12,12,3,12
2025-03-12 13:00:00,27.2,54,0.0,2025-04-09 10:48:12,12,3,13
2025-03-12 14:00:00,25.7,59,0.0,2025-04-09 10:48:12,12,3,14
2025-03-12 15:00:00,24.3,64,0.0,2025-04-09 10:48:12,12,3,15
2025-03-12 16:00:00,23.3,67,0.0,2025-04-09 10:48:12,12,3,16
2025-03-12 17:00:00,22.7,70,0.0,2025-04-09 10:48:12,12,3,17
2025-03-12 18:00:00,22.2,74,0.0,2025-04-09 10:48:12,12,3,18
2025-03-12 19:00:00,21.6,75,0.0,2025-04-09 10:48:12,12,3,19
2025-03-12 20:00:00,21.0,77,0.0,2025-04-09 10:48:12,12,3,20
2025-03-12 21:00:00,20.4,79,0.0,2025-04-09 10:48:12,12,3,21
2025-03-12 22:00:00,19.9,80,0.0,2025-04-09 10:48:12,12,3,22
2025-03-12 23:00:00,19.6,81,0.0,2025-04-09 10:48:12,12,3,23
2025-03-13 00:00:00,19.9,83,0.0,2025-04-09 10:48:12,13,3,0
2025-03-13 01:00:00,19.5,84,0.0,2025-04-09 10:48:12,13,3,1
2025-03-13 02:00:00,19.5,85,0.0,2025-04-09 10:48:12,13,3,2
2025-03-13 03:00:00,21.4,78,0.0,2025-04-09 10:48:12,13,3,3
2025-03-13 04:00:00,23.9,67,0.0,2025-04-09 10:48:12,13,3,4
2025-03-13 05:00:00,26.4,58,0.0,2025-04-09 10:48:12,13,3,5
2025-03-13 06:00:00,28.6,52,0.0,2025-04-09 10:48:12,13,3,6
2025-03-13 07:00:00,29.9,46,0.0,2025-04-09 10:48:12,13,3,7
2025-03-13 08:00:00,30.8,42,0.0,2025-04-09 10:48:12,13,3,8
2025-03-13 09:00:00,31.2,39,0.0,2025-04-09 10:48:12,13,3,9
2025-03-13 10:00:00,30.9,38,0.0,2025-04-09 10:48:12,13,3,10
2025-03-13 11:00:00,23.5,75,1.2,2025-04-09 10:48:12,13,3,11
2025-03-13 12:00:00,30.7,40,0.0,2025-04-09 10:48:12,13,3,12
2025-03-13 13:00:00,28.5,49,0.0,2025-04-09 10:48:12,13,3,13
2025-03-13 14:00:00,27.1,56,0.0,2025-04-09 10:48:12,13,3,14
2025-03-13 15:00:00,23.5,73,0.9,2025-04-09 10:48:12,13,3,15
2025-03-13 16:00:00,23.5,73,0.0,2025-04-09 10:48:12,13,3,16
2025-03-13 17:00:00,23.5,72,0.0,2025-04-09 10:48:12,13,3,17
2025-03-13 18:00:00,24.1,68,0.0,2025-04-09 10:48:12,13,3,18
2025-03-13 19:00:00,23.3,70,0.0,2025-04-09 10:48:12,13,3,19
2025-03-13 20:00:00,22.6,68,0.0,2025-04-09 10:48:12,13,3,20
2025-03-13 21:00:00,22.1,63,0.0,2025-04-09 10:48:12,13,3,21
2025-03-13 22:00:00,21.7,63,0.0,2025-04-09 10:48:12,13,3,22
2025-03-13 23:00:00,21.1,65,0.0,2025-04-09 10:48:12,13,3,23
2025-03-14 00:00:00,20.4,75,0.0,2025-04-09 10:48:12,14,3,0
2025-03-14 01:00:00,20.2,74,0.0,2025-04-09 10:48:12,14,3,1
2025-03-14 02:00:00,20.2,74,0.0,2025-04-09 10:48:12,14,3,2
2025-03-14 03:00:00,21.8,68,0.0,2025-04-09 10:48:12,14,3,3
2025-03-14 04:00:00,24.8,58,0.0,2025-04-09 10:48:12,14,3,4
2025-03-14 05:00:00,27.8,48,0.0,2025-04-09 10:48:12,14,3,5
2025-03-14 06:00:00,31.0,39,0.0,2025-04-09 10:48:12,14,3,6
2025-03-14 07:00:00,32.5,35,0.0,2025-04-09 10:48:12,14,3,7
2025-03-14 08:00:00,33.6,24,0.0,2025-04-09 10:48:12,14,3,8
2025-03-14 09:00:00,33.4,22,0.0,2025-04-09 10:48:12,14,3,9
2025-03-14 10:00:00,33.2,23,0.0,2025-04-09 10:48:12,14,3,10
2025-03-14 11:00:00,32.1,24,0.0,2025-04-09 10:48:12,14,3,11
2025-03-14 12:00:00,30.9,36,0.0,2025-04-09 10:48:12,14,3,12
2025-03-14 13:00:00,29.1,43,0.0,2025-04-09 10:48:12,14,3,13
2025-03-14 14:00:00,26.7,53,0.1,2025-04-09 10:48:12,14,3,14
2025-03-14 15:00:00,25.3,59,0.1,2025-04-09 10:48:12,14,3,15
2025-03-14 16:00:00,25.1,58,0.0,2025-04-09 10:48:12,14,3,16
2025-03-14 17:00:00,23.2,65,0.1,2025-04-09 10:48:12,14,3,17
2025-03-14 18:00:00,22.7,66,0.1,2025-04-09 10:48:12,14,3,18
2025-03-14 19:00:00,21.8,69,0.0,2025-04-09 10:48:12,14,3,19
2025-03-14 20:00:00,21.2,70,0.2,2025-04-09 10:48:12,14,3,20
2025-03-14 21:00:00,20.5,72,0.0,2025-04-09 10:48:12,14,3,21
2025-03-14 22:00:00,19.4,79,1.1,2025-04-09 10:48:12,14,3,22
2025-03-14 23:00:00,19.3,77,0.5,2025-04-09 10:48:12,14,3,23
2025-03-15 00:00:00,19.2,67,0.9,2025-04-09 10:48:12,15,3,0
2025-03-15 01:00:00,18.9,67,0.0,2025-04-09 10:48:12,15,3,1
2025-03-15 02:00:00,19.2,64,0.0,2025-04-09 10:48:12,15,3,2
2025-03-15 03:00:00,20.5,61,0.0,2025-04-09 10:48:12,15,3,3
2025-03-15 04:00:00,22.7,56,0.0,2025-04-09 10:48:12,15,3,4
2025-03-15 05:00:00,24.9,49,0.0,2025-04-09 10:48:12,15,3,5
2025-03-15 06:00:00,27.6,44,0.0,2025-04-09 10:48:12,15,3,6
2025-03-15 07:00:00,29.3,39,0.0,2025-04-09 10:48:12,15,3,7
2025-03-15 08:00:00,30.8,35,0.0,2025-04-09 10:48:12,15,3,8
2025-03-15 09:00:00,31.4,32,0.0,2025-04-09 10:48:12,15,3,9
2025-03-15 10:00:00,31.5,32,0.0,2025-04-09 10:48:12,15,3,10
2025-03-15 11:00:00,31.6,30,0.0,2025-04-09 10:48:12,15,3,11
2025-03-15 12:00:00,30.0,40,0.0,2025-04-09 10:48:12,15,3,12
2025-03-15 13:00:00,28.5,49,0.0,2025-04-09 10:48:12,15,3,13
2025-03-15 14:00:00,25.8,60,0.0,2025-04-09 10:48:12,15,3,14
2025-03-15 15:00:00,23.8,69,0.0,2025-04-09 10:48:12,15,3,15
2025-03-15 16:00:00,23.0,74,0.0,2025-04-09 10:48:12,15,3,16
2025-03-15 17:00:00,22.1,75,0.0,2025-04-09 10:48:12,15,3,17
2025-03-15 18:00:00,21.4,76,0.0,2025-04-09 10:48:12,15,3,18
2025-03-15 19:00:00,20.7,75,0.0,2025-04-09 10:48:12,15,3,19
2025-03-15 20:00:00,20.1,74,0.0,2025-04-09 10:48:12,15,3,20
2025-03-15 21:00:00,19.5,74,0.0,2025-04-09 10:48:12,15,3,21
2025-03-15 22:00:00,19.1,76,0.0,2025-04-09 10:48:12,15,3,22
2025-03-15 23:00:00,18.7,79,0.1,2025-04-09 10:48:12,15,3,23
2025-03-16 00:00:00,18.4,79,0.0,2025-04-09 10:48:12,16,3,0
2025-03-16 01:00:00,18.2,80,0.0,2025-04-09 10:48:12,16,3,1
2025-03-16 02:00:00,18.3,78,0.0,2025-04-09 10:48:12,16,3,2
2025-03-16 03:00:00,19.4,72,0.0,2025-04-09 10:48:12,16,3,3
2025-03-16 04:00:00,21.3,66,0.0,2025-04-09 10:48:12,16,3,4
2025-03-16 05:00:00,23.4,59,0.0,2025-04-09 10:48:12,16,3,5
2025-03-16 06:00:00,27.3,46,0.0,2025-04-09 10:48:12,16,3,6
2025-03-16 07:00:00,28.5,44,0.0,2025-04-09 10:48:12,16,3,7
2025-03-16 08:00:00,29.7,39,0.0,2025-04-09 10:48:12,16,3,8
2025-03-16 09:00:00,30.3,32,0.0,2025-04-09 10:48:12,16,3,9
2025-03-16 10:00:00,30.4,27,0.0,2025-04-09 10:48:12,16,3,10
2025-03-16 11:00:00,30.1,23,0.0,2025-04-09 10:48:12,16,3,11
2025-03-16 12:00:00,27.8,32,0.0,2025-04-09 10:48:12,16,3,12
2025-03-16 13:00:00,25.5,45,0.0,2025-04-09 10:48:12,16,3,13
2025-03-16 14:00:00,23.4,55,0.0,2025-04-09 10:48:12,16,3,14
2025-03-16 15:00:00,22.1,57,0.0,2025-04-09 10:48:12,16,3,15
2025-03-16 16:00:00,20.9,60,0.0,2025-04-09 10:48:12,16,3,16
2025-03-16 17:00:00,20.0,63,0.0,2025-04-09 10:48:12,16,3,17
2025-03-16 18:00:00,20.2,63,0.0,2025-04-09 10:48:12,16,3,18
2025-03-16 19:00:00,19.6,64,0.0,2025-04-09 10:48:12,16,3,19
2025-03-16 20:00:00,19.0,68,0.0,2025-04-09 10:48:12,16,3,20
2025-03-16 21:00:00,18.4,70,0.0,2025-04-09 10:48:12,16,3,21
2025-03-16 22:00:00,18.0,70,0.0,2025-04-09 10:48:12,16,3,22
2025-03-16 23:00:00,17.8,69,0.0,2025-04-09 10:48:12,16,3,23
2025-03-17 00:00:00,17.9,75,0.0,2025-04-09 10:48:12,17,3,0
2025-03-17 01:00:00,17.5,77,0.0,2025-04-09 10:48:12,17,3,1
2025-03-17 02:00:00,17.5,79,0.0,2025-04-09 10:48:12,17,3,2
2025-03-17 03:00:00,19.3,72,0.0,2025-04-09 10:48:12,17,3,3
2025-03-17 04:00:00,21.9,62,0.0,2025-04-09 10:48:12,17,3,4
2025-03-17 05:00:00,24.3,55,0.0,2025-04-09 10:48:12,17,3,5
2025-03-17 06:00:00,26.1,46,0.0,2025-04-09 10:48:12,17,3,6
2025-03-17 07:00:00,27.1,40,0.0,2025-04-09 10:48:12,17,3,7
2025-03-17 08:00:00,27.8,36,0.0,2025-04-09 10:48:12,17,3,8
2025-03-17 09:00:00,28.0,33,0.0,2025-04-09 10:48:12,17,3,9
2025-03-17 10:00:00,27.7,32,0.0,2025-04-09 10:48:12,17,3,10
2025-03-17 11:00:00,27.2,34,0.0,2025-04-09 10:48:12,17,3,11
2025-03-17 12:00:00,26.6,40,0.0,2025-04-09 10:48:12,17,3,12
2025-03-17 13:00:00,24.4,53,0.0,2025-04-09 10:48:12,17,3,13
2025-03-17 14:00:00,23.0,59,0.0,2025-04-09 10:48:12,17,3,14
2025-03-17 15:00:00,21.8,63,0.0,2025-04-09 10:48:12,17,3,15
2025-03-17 16:00:00,20.8,66,0.0,2025-04-09 10:48:12,17,3,16
2025-03-17 17:00:00,19.9,68,0.0,2025-04-09 10:48:12,17,3,17
2025-03-17 18:00:00,19.8,71,0.0,2025-04-09 10:48:12,17,3,18
2025-03-17 19:00:00,19.2,71,0.0,2025-04-09 10:48:12,17,3,19
2025-03-17 20:00:00,18.7,73,0.0,2025-04-09 10:48:12,17,3,20
2025-03-17 21:00:00,18.2,74,0.0,2025-04-09 10:48:12,17,3,21
2025-03-17 22:00:00,17.8,75,0.0,2025-04-09 10:48:12,17,3,22
2025-03-17 23:00:00,17.4,75,0.0,2025-04-09 10:48:12,17,3,23
2025-03-18 00:00:00,17.2,80,0.0,2025-04-09 10:48:12,18,3,0
2025-03-18 01:00:00,16.7,81,0.0,2025-04-09 10:48:12,18,3,1
2025-03-18 02:00:00,17.1,81,0.0,2025-04-09 10:48:12,18,3,2
2025-03-18 03:00:00,19.2,73,0.0,2025-04-09 10:48:12,18,3,3
2025-03-18 04:00:00,21.9,64,0.0,2025-04-09 10:48:12,18,3,4
2025-03-18 05:00:00,24.4,57,0.0,2025-04-09 10:48:12,18,3,5
2025-03-18 06:00:00,26.3,45,0.0,2025-04-09 10:48:12,18,3,6
2025-03-18 07:00:00,27.4,36,0.0,2025-04-09 10:48:12,18,3,7
2025-03-18 08:00:00,28.0,33,0.0,2025-04-09 10:48:12,18,3,8
2025-03-18 09:00:00,28.2,33,0.0,2025-04-09 10:48:12,18,3,9
2025-03-18 10:00:00,28.1,33,0.0,2025-04-09 10:48:12,18,3,10
2025-03-18 11:00:00,27.7,34,0.0,2025-04-09 10:48:12,18,3,11
2025-03-18 12:00:00,27.6,37,0.0,2025-04-09 10:48:12,18,3,12
2025-03-18 13:00:00,25.3,49,0.0,2025-04-09 10:48:12,18,3,13
2025-03-18 14:00:00,23.7,55,0.0,2025-04-09 10:48:12,18,3,14
2025-03-18 15:00:00,22.2,61,0.0,2025-04-09 10:48:12,18,3,15
2025-03-18 16:00:00,21.2,64,0.0,2025-04-09 10:48:12,18,3,16
2025-03-18 17:00:00,20.5,64,0.0,2025-04-09 10:48:12,18,3,17
2025-03-18 18:00:00,20.5,65,0.0,2025-04-09 10:48:12,18,3,18
2025-03-18 19:00:00,20.0,65,0.0,2025-04-09 10:48:12,18,3,19
2025-03-18 20:00:00,19.4,67,0.0,2025-04-09 10:48:12,18,3,20
2025-03-18 21:00:00,18.9,67,0.0,2025-04-09 10:48:12,18,3,21
2025-03-18 22:00:00,18.5,66,0.0,2025-04-09 10:48:12,18,3,22
2025-03-18 23:00:00,18.4,65,0.0,2025-04-09 10:48:12,18,3,23
2025-03-19 00:00:00,17.7,73,0.0,2025-04-09 10:48:12,19,3,0
2025-03-19 01:00:00,17.2,74,0.0,2025-04-09 10:48:12,19,3,1
2025-03-19 02:00:00,17.5,74,0.0,2025-04-09 10:48:12,19,3,2
2025-03-19 03:00:00,19.8,67,0.0,2025-04-09 10:48:12,19,3,3
2025-03-19 04:00:00,22.7,60,0.0,2025-04-09 10:48:12,19,3,4
2025-03-19 05:00:00,25.5,53,0.0,2025-04-09 10:48:12,19,3,5
2025-03-19 06:00:00,28.0,43,0.0,2025-04-09 10:48:12,19,3,6
2025-03-19 07:00:00,29.4,37,0.0,2025-04-09 10:48:12,19,3,7
2025-03-19 08:00:00,30.2,35,0.0,2025-04-09 10:48:12,19,3,8
2025-03-19 09:00:00,30.7,34,0.0,2025-04-09 10:48:12,19,3,9
2025-03-19 10:00:00,30.7,34,0.0,2025-04-09 10:48:12,19,3,10
2025-03-19 11:00:00,30.3,33,0.0,2025-04-09 10:48:12,19,3,11
2025-03-19 12:00:00,30.0,31,0.0,2025-04-09 10:48:12,19,3,12
2025-03-19 13:00:00,28.0,41,0.0,2025-04-09 10:48:12,19,3,13
2025-03-19 14:00:00,26.5,45,0.0,2025-04-09 10:48:12,19,3,14
2025-03-19 15:00:00,25.0,50,0.0,2025-04-09 10:48:12,19,3,15
2025-03-19 16:00:00,24.0,51,0.0,2025-04-09 10:48:12,19,3,16
2025-03-19 17:00:00,23.1,49,0.0,2025-04-09 10:48:12,19,3,17
2025-03-19 18:00:00,20.6,65,0.0,2025-04-09 10:48:12,19,3,18
2025-03-19 19:00:00,19.1,73,0.0,2025-04-09 10:48:12,19,3,19
2025-03-19 20:00:00,18.4,78,0.0,2025-04-09 10:48:12,19,3,20
2025-03-19 21:00:00,18.1,78,0.0,2025-04-09 10:48:12,19,3,21
2025-03-19 22:00:00,17.8,77,0.0,2025-04-09 10:48:12,19,3,22
2025-03-19 23:00:00,17.5,77,0.0,2025-04-09 10:48:12,19,3,23
2025-03-20 00:00:00,17.1,80,0.0,2025-04-09 10:48:12,20,3,0
2025-03-20 01:00:00,16.9,80,0.0,2025-04-09 10:48:12,20,3,1
2025-03-20 02:00:00,17.5,78,0.0,2025-04-09 10:48:12,20,3,2
2025-03-20 03:00:00,20.1,72,0.0,2025-04-09 10:48:12,20,3,3
2025-03-20 04:00:00,23.3,64,0.0,2025-04-09 10:48:12,20,3,4
2025-03-20 05:00:00,26.3,57,0.0,2025-04-09 10:48:12,20,3,5
2025-03-20 06:00:00,29.6,38,0.0,2025-04-09 10:48:12,20,3,6
2025-03-20 07:00:00,30.9,32,0.0,2025-04-09 10:48:12,20,3,7
2025-03-20 08:00:00,31.8,26,0.0,2025-04-09 10:48:12,20,3,8
2025-03-20 09:00:00,32.0,23,0.0,2025-04-09 10:48:12,20,3,9
2025-03-20 10:00:00,31.7,24,0.0,2025-04-09 10:48:12,20,3,10
2025-03-20 11:00:00,30.9,25,0.0,2025-04-09 10:48:12,20,3,11
2025-03-20 12:00:00,29.7,30,0.0,2025-04-09 10:48:12,20,3,12
2025-03-20 13:00:00,27.0,42,0.0,2025-04-09 10:48:12,20,3,13
2025-03-20 14:00:00,25.1,45,0.0,2025-04-09 10:48:12,20,3,14
2025-03-20 15:00:00,24.3,44,0.0,2025-04-09 10:48:12,20,3,15
2025-03-20 16:00:00,23.9,40,0.0,2025-04-09 10:48:12,20,3,16
2025-03-20 17:00:00,23.4,40,0.0,2025-04-09 10:48:12,20,3,17
2025-03-20 18:00:00,22.8,47,0.0,2025-04-09 10:48:12,20,3,18
2025-03-20 19:00:00,20.0,61,0.0,2025-04-09 10:48:12,20,3,19
2025-03-20 20:00:00,19.2,66,0.0,2025-04-09 10:48:12,20,3,20
2025-03-20 21:00:00,18.6,69,0.0,2025-04-09 10:48:12,20,3,21
2025-03-20 22:00:00,18.1,71,0.0,2025-04-09 10:48:12,20,3,22
2025-03-20 23:00:00,17.7,72,0.0,2025-04-09 10:48:12,20,3,23
2025-03-21 00:00:00,17.4,77,0.0,2025-04-09 10:48:12,21,3,0
2025-03-21 01:00:00,17.0,79,0.0,2025-04-09 10:48:12,21,3,1
2025-03-21 02:00:00,17.5,79,0.0,2025-04-09 10:48:12,21,3,2
2025-03-21 03:00:00,20.1,69,0.0,2025-04-09 10:48:12,21,3,3
2025-03-21 04:00:00,23.1,58,0.0,2025-04-09 10:48:12,21,3,4
2025-03-21 05:00:00,25.9,50,0.0,2025-04-09 10:48:12,21,3,5
2025-03-21 06:00:00,28.5,43,0.0,2025-04-09 10:48:12,21,3,6
2025-03-21 07:00:00,30.4,34,0.0,2025-04-09 10:48:12,21,3,7
2025-03-21 08:00:00,31.6,23,0.0,2025-04-09 10:48:12,21,3,8
2025-03-21 09:00:00,31.7,19,0.0,2025-04-09 10:48:12,21,3,9
2025-03-21 10:00:00,31.3,19,0.0,2025-04-09 10:48:12,21,3,10
2025-03-21 11:00:00,30.4,22,0.0,2025-04-09 10:48:12,21,3,11
2025-03-21 12:00:00,29.0,30,0.0,2025-04-09 10:48:12,21,3,12
2025-03-21 13:00:00,26.3,41,0.0,2025-04-09 10:48:12,21,3,13
2025-03-21 14:00:00,24.6,47,0.0,2025-04-09 10:48:12,21,3,14
2025-03-21 15:00:00,23.2,51,0.0,2025-04-09 10:48:12,21,3,15
2025-03-21 16:00:00,22.0,54,0.0,2025-04-09 10:48:12,21,3,16
2025-03-21 17:00:00,21.4,54,0.0,2025-04-09 10:48:12,21,3,17
2025-03-21 18:00:00,21.2,56,0.0,2025-04-09 10:48:12,21,3,18
2025-03-21 19:00:00,20.9,55,0.0,2025-04-09 10:48:12,21,3,19
2025-03-21 20:00:00,20.0,57,0.0,2025-04-09 10:48:12,21,3,20
2025-03-21 21:00:00,19.2,60,0.0,2025-04-09 10:48:12,21,3,21
2025-03-21 22:00:00,18.9,61,0.0,2025-04-09 10:48:12,21,3,22
2025-03-21 23:00:00,18.8,61,0.0,2025-04-09 10:48:12,21,3,23
2025-03-22 00:00:00,18.5,68,0.0,2025-04-09 10:48:12,22,3,0
2025-03-22 01:00:00,18.1,69,0.0,2025-04-09 10:48:12,22,3,1
2025-03-22 02:00:00,18.0,75,0.0,2025-04-09 10:48:12,22,3,2
2025-03-22 03:00:00,20.4,68,0.0,2025-04-09 10:48:12,22,3,3
2025-03-22 04:00:00,23.5,60,0.0,2025-04-09 10:48:12,22,3,4
